2024-03-15 22:51:24,594: asyncio: INFO: [AlgorithmicTrader] Executing the initialize lifecycle method
2024-03-15 22:51:24,603: alpaca.trading.stream: INFO: connected to: BaseURL.TRADING_STREAM_PAPER
2024-03-15 22:51:25,276: root: INFO: Current backtesting datetime 2022-01-03 08:30:00-05:00
2024-03-15 22:51:25,277: asyncio: INFO: [AlgorithmicTrader] Executing the before_market_opens lifecycle method
2024-03-15 22:51:25,278: root: INFO: Current backtesting datetime 2022-01-03 09:30:00-05:00
2024-03-15 22:51:25,278: asyncio: INFO: [AlgorithmicTrader] Executing the before_starting_trading lifecycle method
2024-03-15 22:51:25,284: asyncio: INFO: [AlgorithmicTrader] Executing the on_trading_iteration lifecycle method at 2024-03-15 22:51:25
2024-03-15 22:51:25,284: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-15 22:51:25,287: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-15 22:51:27,023: asyncio: INFO: [AlgorithmicTrader] An error occurred during the on_trading_iteration lifecycle method: Side must be either sell or buy, got 'sell_short' instead
2024-03-15 22:51:27,027: asyncio: INFO: [AlgorithmicTrader] Traceback (most recent call last):
  File "C:\Users\taaha\Desktop\Classes\InterviewPrep\Projects\AlgorithmicTrader\venv\Lib\site-packages\lumibot\strategies\strategy_executor.py", line 365, in _on_trading_iteration
    on_trading_iteration()
  File "C:\Users\taaha\Desktop\Classes\InterviewPrep\Projects\AlgorithmicTrader\venv\Lib\site-packages\lumibot\tools\decorators.py", line 62, in func_output
    frame, result = call_function_get_frame(func_input, *args, **kwargs)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\taaha\Desktop\Classes\InterviewPrep\Projects\AlgorithmicTrader\venv\Lib\site-packages\lumibot\tools\decorators.py", line 30, in call_function_get_frame
    result = func(*args, **kwargs)
             ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\taaha\Desktop\Classes\InterviewPrep\Projects\AlgorithmicTrader\AlgorithmicTrader\tradingbot.py", line 83, in on_trading_iteration
    order = self.create_order(
            ^^^^^^^^^^^^^^^^^^
  File "C:\Users\taaha\Desktop\Classes\InterviewPrep\Projects\AlgorithmicTrader\venv\Lib\site-packages\lumibot\strategies\strategy.py", line 663, in create_order
    order = Order(
            ^^^^^^
  File "C:\Users\taaha\Desktop\Classes\InterviewPrep\Projects\AlgorithmicTrader\venv\Lib\site-packages\lumibot\entities\order.py", line 312, in __init__
    raise ValueError("Side must be either sell or buy, got %r instead" % side)
ValueError: Side must be either sell or buy, got 'sell_short' instead

2024-03-15 22:51:27,028: asyncio: INFO: [AlgorithmicTrader] Executing the on_bot_crash event method
2024-03-15 22:51:27,031: asyncio: INFO: [AlgorithmicTrader] Sleeping for 86400 seconds
2024-03-15 22:51:27,033: root: INFO: Current backtesting datetime 2022-01-03 16:00:00-05:00
2024-03-15 22:51:27,033: root: INFO: Current backtesting datetime 2022-01-04 09:30:00-05:00
2024-03-15 22:51:27,035: asyncio: INFO: [AlgorithmicTrader] Executing the on_trading_iteration lifecycle method at 2024-03-15 22:51:27
2024-03-15 22:51:27,035: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-15 22:51:27,038: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-15 22:51:29,080: asyncio: INFO: [AlgorithmicTrader] Trading iteration ended at 2024-03-15 22:51:29
2024-03-15 22:51:29,082: asyncio: INFO: [AlgorithmicTrader] Sleeping for 86400 seconds
2024-03-15 22:51:29,083: root: INFO: Current backtesting datetime 2022-01-04 16:00:00-05:00
2024-03-15 22:51:29,083: root: INFO: Current backtesting datetime 2022-01-05 09:30:00-05:00
2024-03-15 22:51:29,084: asyncio: INFO: [AlgorithmicTrader] Executing the on_trading_iteration lifecycle method at 2024-03-15 22:51:29
2024-03-15 22:51:29,084: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
