datetime,portfolio_value,cash,return
2023-01-17 09:30:00-05:00,100000.0,100000.0,
2023-01-18 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-19 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-20 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-21 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-23 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-24 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-25 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-26 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-27 09:30:00-05:00,99934.28015136719,149988.12060546875,-0.0006571984863281699
2023-01-28 09:30:00-05:00,99934.28015136719,149988.12060546875,0.0
2023-01-30 09:30:00-05:00,100040.92211914062,149988.12060546875,0.0010671209880324106
2023-01-31 09:30:00-05:00,100248.0,149988.12060546875,0.0020699317486574387
2023-02-01 09:30:00-05:00,99742.08166503906,149988.12060546875,-0.005046667613926803
2023-02-02 09:30:00-05:00,98545.482421875,149988.12060546875,-0.011996934725932107
2023-02-03 09:30:00-05:00,98500.35638183594,98500.35638183594,-0.00045792094097096836
2023-02-04 09:30:00-05:00,98500.35638183594,98500.35638183594,0.0
2023-02-06 09:30:00-05:00,98500.35638183594,98500.35638183594,0.0
2023-02-07 09:30:00-05:00,98500.35638183594,98500.35638183594,0.0
2023-02-08 09:30:00-05:00,97989.15520996094,147564.75579589844,-0.005189840835634452
2023-02-09 09:30:00-05:00,98218.27499145508,24038.884335937502,0.0023382157035971574
2023-02-10 09:30:00-05:00,96687.82171386719,24038.884335937502,-0.015582164090349182
2023-02-11 09:30:00-05:00,96687.82171386719,11863.084775390627,0.0
2023-02-13 09:30:00-05:00,97285.56503051758,11863.084775390627,0.006182198606349054
2023-02-14 09:30:00-05:00,97812.242734375,11863.084775390627,0.005413729197052186
2023-02-15 09:30:00-05:00,97626.2360510254,11863.084775390627,-0.0019016707740230343
2023-02-16 09:30:00-05:00,97300.1965612793,11863.084775390627,-0.00333967079889963
2023-02-17 09:30:00-05:00,96729.62426513672,11863.084775390627,-0.005864040529283354
2023-02-18 09:30:00-05:00,96729.62426513672,11863.084775390627,0.0
2023-02-21 09:30:00-05:00,95686.64744995117,83594.84752319336,-0.010782392913330718
2023-02-22 09:30:00-05:00,95580.44719360351,83594.84752319336,-0.0011098754024505553
2023-02-23 09:30:00-05:00,95641.64744995117,83594.84752319336,0.0006403010044899737
2023-02-24 09:30:00-05:00,95457.44792602539,83594.84752319336,-0.0019259342434703175
2023-02-25 09:30:00-05:00,95405.37309692382,95405.37309692382,-0.0005455292408604873
2023-02-27 09:30:00-05:00,95405.37309692382,95405.37309692382,0.0
2023-02-28 09:30:00-05:00,95405.37309692382,95405.37309692382,0.0
2023-03-01 09:30:00-05:00,95405.37309692382,95405.37309692382,0.0
2023-03-02 09:30:00-05:00,95405.37309692382,95405.37309692382,0.0
2023-03-03 09:30:00-05:00,95405.37309692382,95405.37309692382,0.0
2023-03-04 09:30:00-05:00,95405.37309692382,95405.37309692382,0.0
2023-03-06 09:30:00-05:00,95405.37309692382,95405.37309692382,0.0
2023-03-07 09:30:00-05:00,95405.37309692382,95405.37309692382,0.0
2023-03-08 09:30:00-05:00,95405.37309692382,95405.37309692382,0.0
2023-03-09 09:30:00-05:00,95405.37309692382,95405.37309692382,0.0
2023-03-10 09:30:00-05:00,95405.37309692382,95405.37309692382,0.0
2023-03-11 09:30:00-05:00,95405.37309692382,47704.594288330074,0.0
2023-03-13 09:30:00-04:00,95345.59428833007,47704.594288330074,-0.0006265769594865356
2023-03-14 09:30:00-04:00,94783.17607543945,47704.594288330074,-0.0058987330991912
