time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2022-01-03 09:30:00-05:00,AlgorithmicTrader,d24e4347a8924073bc061f6b7d5960e3,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-03 09:30:00-05:00,AlgorithmicTrader,d24e4347a8924073bc061f6b7d5960e3,SPY,buy,market,fill,1,gtc,0.0,1,stock,476.29998779296875,104,0.0
2022-01-05 09:30:00-05:00,AlgorithmicTrader,53b1d41f92d24f95a4eedd5cbeab5cf7,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2022-01-05 09:30:00-05:00,AlgorithmicTrader,fac8bdfcead144bab48d5133cf8cea1f,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-05 09:30:00-05:00,AlgorithmicTrader,e81918cf2a9149df8f307aca8a3682ea,SPY,sell,market,new,1,day,0.0,1,stock,,,
2022-01-05 09:30:00-05:00,AlgorithmicTrader,033f61f6d7934174a2e73aafe08690d6,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-01-05 09:30:00-05:00,AlgorithmicTrader,e81918cf2a9149df8f307aca8a3682ea,SPY,sell,market,fill,1,day,0.0,1,stock,477.1600036621094,104.0,0.0
2022-01-05 09:30:00-05:00,AlgorithmicTrader,033f61f6d7934174a2e73aafe08690d6,SPY,sell,market,fill,1,gtc,0.0,1,stock,477.1600036621094,52,0.0
2022-01-07 09:30:00-05:00,AlgorithmicTrader,cf9f83cd3eea48628c81342f787c41fd,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-01-07 09:30:00-05:00,AlgorithmicTrader,a8332f3f5fd042089f2d148fafe3cdc0,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-01-07 09:30:00-05:00,AlgorithmicTrader,3b4acc1d8ffe4459a0feae78eb97ad92,SPY,buy,market,new,1,day,0.0,1,stock,,,
2022-01-07 09:30:00-05:00,AlgorithmicTrader,4aa23daa7aa34302b5ed672cd8a3d149,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-07 09:30:00-05:00,AlgorithmicTrader,3b4acc1d8ffe4459a0feae78eb97ad92,SPY,buy,market,fill,1,day,0.0,1,stock,467.95001220703125,52.0,0.0
2022-01-07 09:30:00-05:00,AlgorithmicTrader,4aa23daa7aa34302b5ed672cd8a3d149,SPY,buy,market,fill,1,gtc,0.0,1,stock,467.95001220703125,133,0.0
2022-01-10 09:30:00-05:00,AlgorithmicTrader,5095cab248c6486789b6c9debb6a59df,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2022-01-10 09:30:00-05:00,AlgorithmicTrader,f39497d6e42047e8b99921683ee6ba35,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
