2024-03-15 20:46:16,384: asyncio: INFO: [AlgorithmicTrader] Executing the initialize lifecycle method
2024-03-15 20:46:17,101: root: INFO: Current backtesting datetime 2023-06-01 08:30:00-04:00
2024-03-15 20:46:17,101: asyncio: INFO: [AlgorithmicTrader] Executing the before_market_opens lifecycle method
2024-03-15 20:46:17,104: root: INFO: Current backtesting datetime 2023-06-01 09:30:00-04:00
2024-03-15 20:46:17,104: asyncio: INFO: [AlgorithmicTrader] Executing the before_starting_trading lifecycle method
2024-03-15 20:46:17,105: asyncio: INFO: [AlgorithmicTrader] Executing the on_trading_iteration lifecycle method at 2024-03-15 20:46:17
2024-03-15 20:46:17,107: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-15 20:46:17,113: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-15 20:46:19,637: asyncio: INFO: [AlgorithmicTrader] Trading iteration ended at 2024-03-15 20:46:19
2024-03-15 20:46:19,637: asyncio: INFO: [AlgorithmicTrader] Sleeping for 86400 seconds
2024-03-15 20:46:19,637: root: INFO: Current backtesting datetime 2023-06-01 16:00:00-04:00
2024-03-15 20:46:19,637: root: INFO: Current backtesting datetime 2023-06-02 09:30:00-04:00
2024-03-15 20:46:19,637: asyncio: INFO: [AlgorithmicTrader] Executing the on_trading_iteration lifecycle method at 2024-03-15 20:46:19
2024-03-15 20:46:19,637: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-15 20:46:19,637: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-15 20:46:21,871: asyncio: INFO: [AlgorithmicTrader] New order was created: market order of | 117 SPY buy | at price $445.725 of class bracket with status new
2024-03-15 20:46:21,887: asyncio: INFO: [AlgorithmicTrader] Trading iteration ended at 2024-03-15 20:46:21
2024-03-15 20:46:21,887: asyncio: INFO: [AlgorithmicTrader] Getting historical prices for SPY, 1 bars, 
2024-03-15 20:46:21,887: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-15 20:46:21,887: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-15 20:46:21,887: root: INFO: market order of | 117 SPY buy | at price $445.725 of class bracket with status new was sent to broker backtesting
2024-03-15 20:46:21,887: root: INFO: market order of | 117 SPY buy | at price $445.725 of class bracket with status new was sent to broker backtesting
2024-03-15 20:46:21,887: asyncio: INFO: [AlgorithmicTrader] Order was filled: market order of | 117 SPY buy | at price $424.5 of class bracket with status fill
2024-03-15 20:46:21,887: asyncio: INFO: [AlgorithmicTrader] Sleeping for 86400 seconds
2024-03-15 20:46:21,887: root: INFO: Current backtesting datetime 2023-06-02 16:00:00-04:00
2024-03-15 20:46:21,903: root: INFO: Current backtesting datetime 2023-06-03 09:30:00-04:00
2024-03-15 20:46:21,903: asyncio: INFO: [AlgorithmicTrader] The market is not currently open, skipping this trading iteration
2024-03-15 20:46:21,903: asyncio: INFO: [AlgorithmicTrader] Getting historical prices for SPY, 1 bars, 
2024-03-15 20:46:21,903: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-15 20:46:21,903: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-15 20:46:21,903: asyncio: INFO: [AlgorithmicTrader] Getting historical prices for SPY, 1 bars, 
2024-03-15 20:46:21,903: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-15 20:46:21,903: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-15 20:46:21,903: asyncio: INFO: [AlgorithmicTrader] Getting historical prices for SPY, 1 bars, 
2024-03-15 20:46:21,903: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-15 20:46:21,903: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-15 20:46:21,903: asyncio: INFO: [AlgorithmicTrader] Getting historical prices for SPY, 1 bars, 
2024-03-15 20:46:21,903: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-15 20:46:21,903: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-15 20:46:21,903: root: INFO: Current backtesting datetime 2023-06-03 09:29:00-04:00
2024-03-15 20:46:21,903: asyncio: INFO: [AlgorithmicTrader] Getting historical prices for SPY, 1 bars, 
2024-03-15 20:46:21,903: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-15 20:46:21,903: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-15 20:46:21,918: asyncio: INFO: [AlgorithmicTrader] Getting historical prices for SPY, 1 bars, 
2024-03-15 20:46:21,918: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
