2024-03-15 20:22:05,664: asyncio: INFO: [AlgorithmicTrader] Executing the initialize lifecycle method
2024-03-15 20:22:06,349: root: INFO: Current backtesting datetime 2023-06-01 08:30:00-04:00
2024-03-15 20:22:06,350: asyncio: INFO: [AlgorithmicTrader] Executing the before_market_opens lifecycle method
2024-03-15 20:22:06,351: root: INFO: Current backtesting datetime 2023-06-01 09:30:00-04:00
2024-03-15 20:22:06,351: asyncio: INFO: [AlgorithmicTrader] Executing the before_starting_trading lifecycle method
2024-03-15 20:22:06,352: asyncio: INFO: [AlgorithmicTrader] Executing the on_trading_iteration lifecycle method at 2024-03-15 20:22:06
2024-03-15 20:22:06,358: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-15 20:22:06,371: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-15 20:22:08,207: asyncio: INFO: [AlgorithmicTrader] New order was created: market order of | 246 TSLA buy | at price $253.23749542236328 of class bracket with status new
2024-03-15 20:22:08,211: asyncio: INFO: [AlgorithmicTrader] Trading iteration ended at 2024-03-15 20:22:08
2024-03-15 20:22:08,211: asyncio: INFO: [AlgorithmicTrader] Getting historical prices for TSLA, 1 bars, 
2024-03-15 20:22:08,211: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-15 20:22:08,212: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-15 20:22:08,213: root: INFO: market order of | 246 TSLA buy | at price $253.23749542236328 of class bracket with status new was sent to broker backtesting
2024-03-15 20:22:08,213: root: INFO: market order of | 246 TSLA buy | at price $253.23749542236328 of class bracket with status new was sent to broker backtesting
2024-03-15 20:22:08,213: asyncio: INFO: [AlgorithmicTrader] Order was filled: market order of | 246 TSLA buy | at price $202.59 of class bracket with status fill
2024-03-15 20:22:08,218: asyncio: INFO: [AlgorithmicTrader] Sleeping for 43200 seconds
2024-03-15 20:22:08,219: root: INFO: Current backtesting datetime 2023-06-01 16:00:00-04:00
2024-03-15 20:22:08,219: root: INFO: Current backtesting datetime 2023-06-01 21:30:00-04:00
2024-03-15 20:22:08,220: asyncio: INFO: [AlgorithmicTrader] The market is not currently open, skipping this trading iteration
2024-03-15 20:22:08,220: asyncio: INFO: [AlgorithmicTrader] Getting historical prices for TSLA, 1 bars, 
2024-03-15 20:22:08,220: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-15 20:22:08,221: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-15 20:22:08,221: asyncio: INFO: [AlgorithmicTrader] Getting historical prices for TSLA, 1 bars, 
2024-03-15 20:22:08,221: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-15 20:22:08,221: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-15 20:22:08,222: asyncio: INFO: [AlgorithmicTrader] Getting historical prices for TSLA, 1 bars, 
2024-03-15 20:22:08,222: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-15 20:22:08,223: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-15 20:22:08,223: asyncio: INFO: [AlgorithmicTrader] Getting historical prices for TSLA, 1 bars, 
2024-03-15 20:22:08,223: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-15 20:22:08,223: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-15 20:22:08,224: root: INFO: Current backtesting datetime 2023-06-01 21:29:00-04:00
2024-03-15 20:22:08,225: asyncio: INFO: [AlgorithmicTrader] Getting historical prices for TSLA, 1 bars, 
2024-03-15 20:22:08,225: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-15 20:22:08,225: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-15 20:22:08,226: asyncio: INFO: [AlgorithmicTrader] Getting historical prices for TSLA, 1 bars, 
2024-03-15 20:22:08,226: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-15 20:22:08,226: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-15 20:22:08,227: root: INFO: Current backtesting datetime 2023-06-01 21:29:00-04:00
2024-03-15 20:22:08,227: asyncio: INFO: [AlgorithmicTrader] Executing the after_market_closes lifecycle method
2024-03-15 20:22:08,227: asyncio: INFO: [AlgorithmicTrader] Getting historical prices for TSLA, 1 bars, 
2024-03-15 20:22:08,227: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-15 20:22:08,227: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-15 20:22:08,228: asyncio: INFO: [AlgorithmicTrader] Getting historical prices for TSLA, 1 bars, 
2024-03-15 20:22:08,228: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
