time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-06-01 09:30:00-04:00,AlgorithmicTrader,452af114f4994f85a22c604e02df8066,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-06-01 09:30:00-04:00,AlgorithmicTrader,452af114f4994f85a22c604e02df8066,SPY,sell,market,fill,1,gtc,0.0,1,stock,418.0899963378906,119,0.0
2023-06-02 09:30:00-04:00,AlgorithmicTrader,427bdfa4673f4db6ad41367f298df407,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-06-02 09:30:00-04:00,AlgorithmicTrader,bb81e73c48d547bdbe319f1299e56586,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-06-02 09:30:00-04:00,AlgorithmicTrader,08f646eb3bfb4df5808e414c61e6ad57,SPY,buy,market,new,1,day,0.0,1,stock,,,
2023-06-02 09:30:00-04:00,AlgorithmicTrader,aaaf90bdebbc4666a3dfb1d132a7a232,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-06-02 09:30:00-04:00,AlgorithmicTrader,08f646eb3bfb4df5808e414c61e6ad57,SPY,buy,market,fill,1,day,0.0,1,stock,424.5,119.0,0.0
2023-06-02 09:30:00-04:00,AlgorithmicTrader,aaaf90bdebbc4666a3dfb1d132a7a232,SPY,buy,market,fill,1,gtc,0.0,1,stock,424.5,176,0.0
2023-06-06 09:30:00-04:00,AlgorithmicTrader,b9cab9d1f98a45d3bc2b066c20415084,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,AlgorithmicTrader,b9cab9d1f98a45d3bc2b066c20415084,SPY,buy,market,fill,1,gtc,0.0,1,stock,426.6700134277344,28,0.0
2023-06-07 09:30:00-04:00,AlgorithmicTrader,20b042ef5c5a430188d4c48032bfb6db,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-06-07 09:30:00-04:00,AlgorithmicTrader,d9feb12d720140cd824d0403716c014a,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-06-07 09:30:00-04:00,AlgorithmicTrader,83421b19becd4fbdbc5fb7d91aecdffa,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-06-07 09:30:00-04:00,AlgorithmicTrader,f842effad84143c3b24f3d40e7a48bc0,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-06-07 09:30:00-04:00,AlgorithmicTrader,547dd0ceb8274249817c79c99e235a31,SPY,sell,market,new,1,day,0.0,1,stock,,,
2023-06-07 09:30:00-04:00,AlgorithmicTrader,c2918472fea5431aa445f5f565941446,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-06-07 09:30:00-04:00,AlgorithmicTrader,547dd0ceb8274249817c79c99e235a31,SPY,sell,market,fill,1,day,0.0,1,stock,428.44000244140625,204.0,0.0
2023-06-07 09:30:00-04:00,AlgorithmicTrader,c2918472fea5431aa445f5f565941446,SPY,sell,market,fill,1,gtc,0.0,1,stock,428.44000244140625,14,0.0
2023-06-08 09:30:00-04:00,AlgorithmicTrader,69961957c414434abdb73322cc1e2dd4,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-06-08 09:30:00-04:00,AlgorithmicTrader,69961957c414434abdb73322cc1e2dd4,SPY,sell,market,fill,1,gtc,0.0,1,stock,426.6199951171875,124,0.0
2023-06-09 09:30:00-04:00,AlgorithmicTrader,65e2c0c208b74074b2bbd9a779dc35e1,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-06-09 09:30:00-04:00,AlgorithmicTrader,152d219a1f9a4f29b94c0456480c926e,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-06-09 09:30:00-04:00,AlgorithmicTrader,9bc5d2a174c84ba7b9a0cfb978740617,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-06-09 09:30:00-04:00,AlgorithmicTrader,c592047f0f494bd3971a3e1222713791,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-06-09 09:30:00-04:00,AlgorithmicTrader,cc41a782e15b4491ad3290c985b46b69,SPY,buy,market,new,1,day,0.0,1,stock,,,
2023-06-09 09:30:00-04:00,AlgorithmicTrader,023b3388a1434d97bc514bc4e5fbc517,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-06-09 09:30:00-04:00,AlgorithmicTrader,cc41a782e15b4491ad3290c985b46b69,SPY,buy,market,fill,1,day,0.0,1,stock,429.9599914550781,138.0,0.0
2023-06-09 09:30:00-04:00,AlgorithmicTrader,023b3388a1434d97bc514bc4e5fbc517,SPY,buy,market,fill,1,gtc,0.0,1,stock,429.9599914550781,184,0.0
2023-06-14 09:30:00-04:00,AlgorithmicTrader,1bd79d8a4b24439c9df5635c58521125,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
