time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2022-01-03 09:30:00-05:00,AlgorithmicTrader,c03df180e03b43edae406fb8e1ae5474,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-01-03 09:30:00-05:00,AlgorithmicTrader,c03df180e03b43edae406fb8e1ae5474,SPY,sell,market,fill,1,gtc,0.0,1,stock,476.29998779296875,104,0.0
2022-01-05 09:30:00-05:00,AlgorithmicTrader,495a3e9139694daa8ad1b1d9f1ac1477,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-01-05 09:30:00-05:00,AlgorithmicTrader,495a3e9139694daa8ad1b1d9f1ac1477,SPY,sell,market,fill,1,gtc,0.0,1,stock,477.1600036621094,156,0.0
2022-01-07 09:30:00-05:00,AlgorithmicTrader,a042ac9995cf4b7da1673c30eb10780f,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-01-07 09:30:00-05:00,AlgorithmicTrader,38663c4a4d4c4192b6f7ece601615b24,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-01-07 09:30:00-05:00,AlgorithmicTrader,19e92c601fbc497894e426b9c550b357,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-01-07 09:30:00-05:00,AlgorithmicTrader,a0f5a46e60e74cc6a7cc3a1e91aa7bcb,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-01-07 09:30:00-05:00,AlgorithmicTrader,1586d8c5af174f1cbd0e6f8f19033842,SPY,buy,market,new,1,day,0.0,1,stock,,,
2022-01-07 09:30:00-05:00,AlgorithmicTrader,49c7481374b74adea5109093a7a4c402,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-07 09:30:00-05:00,AlgorithmicTrader,1586d8c5af174f1cbd0e6f8f19033842,SPY,buy,market,fill,1,day,0.0,1,stock,467.95001220703125,260.0,0.0
2022-01-07 09:30:00-05:00,AlgorithmicTrader,49c7481374b74adea5109093a7a4c402,SPY,buy,market,fill,1,gtc,0.0,1,stock,467.95001220703125,239,0.0
2022-01-20 08:30:00-05:00,AlgorithmicTrader,601945027c444669845fe3bcea58bee3,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-20 08:30:00-05:00,AlgorithmicTrader,0b4a8a54a68b4183b3f8293e82c754ef,SPY,sell,stop,fill,1,day,0.0,1,stock,444.55251159667966,239,0.0
