time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-01-05 09:30:00-05:00,AlgorithmicTrader,d1b6de978eed4b77b30f180337856966,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-01-05 09:30:00-05:00,AlgorithmicTrader,d1b6de978eed4b77b30f180337856966,SPY,sell,market,fill,1,gtc,0.0,1,stock,381.7200012207031,130,0.0
2023-01-09 09:30:00-05:00,AlgorithmicTrader,37f0fe342f1742b489474872e6335b7d,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-01-09 09:30:00-05:00,AlgorithmicTrader,37f0fe342f1742b489474872e6335b7d,SPY,sell,market,fill,1,gtc,0.0,1,stock,390.3699951171875,191,0.0
2023-01-10 09:30:00-05:00,AlgorithmicTrader,b95485ca045f4461aa996c842aa0c624,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-01-10 09:30:00-05:00,AlgorithmicTrader,ffb841dfff7b434a8d9b30e7b453ffb8,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-01-10 09:30:00-05:00,AlgorithmicTrader,1185d4bb81e64f6a98d31520a7b2ed7d,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-01-10 09:30:00-05:00,AlgorithmicTrader,738e7430204847c085695a3ef9b31290,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-01-10 09:30:00-05:00,AlgorithmicTrader,661b3808ed7a4752916780949e0b0a0e,SPY,buy,market,new,1,day,0.0,1,stock,,,
2023-01-10 09:30:00-05:00,AlgorithmicTrader,0c3039c39807416094dd17157a69e3c2,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-10 09:30:00-05:00,AlgorithmicTrader,661b3808ed7a4752916780949e0b0a0e,SPY,buy,market,fill,1,day,0.0,1,stock,387.25,321.0,0.0
2023-01-10 09:30:00-05:00,AlgorithmicTrader,0c3039c39807416094dd17157a69e3c2,SPY,buy,market,fill,1,gtc,0.0,1,stock,387.25,289,0.0
2023-12-13 09:30:00-05:00,AlgorithmicTrader,1c770cb0d91f43c8b0424fdaa0c27b1a,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-12-13 09:30:00-05:00,AlgorithmicTrader,1079d782ac00458f8a7c74783589ae3c,SPY,sell,limit,fill,1,day,0.0,1,stock,464.7,289,0.0
2023-12-14 09:30:00-05:00,AlgorithmicTrader,a052ef4ddfb440d0a64ff8f7ebed7cba,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-14 09:30:00-05:00,AlgorithmicTrader,a052ef4ddfb440d0a64ff8f7ebed7cba,SPY,buy,market,fill,1,gtc,0.0,1,stock,472.5,129,0.0
2023-12-15 09:30:00-05:00,AlgorithmicTrader,492147c260c0418495b34aace8d03501,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-15 09:30:00-05:00,AlgorithmicTrader,492147c260c0418495b34aace8d03501,SPY,buy,market,fill,1,gtc,0.0,1,stock,469.489990234375,65,0.0
2023-12-19 09:30:00-05:00,AlgorithmicTrader,439d4919d9784dae8b7fd0c426ab1b56,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-19 09:30:00-05:00,AlgorithmicTrader,439d4919d9784dae8b7fd0c426ab1b56,SPY,buy,market,fill,1,gtc,0.0,1,stock,472.5299987792969,32,0.0
2023-12-20 09:30:00-05:00,AlgorithmicTrader,b79ee7bfc5ad4d75bf732820d4d241c7,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-20 09:30:00-05:00,AlgorithmicTrader,b79ee7bfc5ad4d75bf732820d4d241c7,SPY,buy,market,fill,1,gtc,0.0,1,stock,473.9599914550781,16,0.0
2023-12-21 09:30:00-05:00,AlgorithmicTrader,4de2d8ab402042068eca019490f67b1f,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-21 09:30:00-05:00,AlgorithmicTrader,4de2d8ab402042068eca019490f67b1f,SPY,buy,market,fill,1,gtc,0.0,1,stock,471.3299865722656,8,0.0
2023-12-22 09:30:00-05:00,AlgorithmicTrader,962fa48b4d4a424e8334f192f51dc575,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-22 09:30:00-05:00,AlgorithmicTrader,962fa48b4d4a424e8334f192f51dc575,SPY,buy,market,fill,1,gtc,0.0,1,stock,473.8599853515625,4,0.0
2023-12-27 09:30:00-05:00,AlgorithmicTrader,9aeb1afe5e7a450d852ac08b196d76e2,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-27 09:30:00-05:00,AlgorithmicTrader,9aeb1afe5e7a450d852ac08b196d76e2,SPY,buy,market,fill,1,gtc,0.0,1,stock,475.44000244140625,2,0.0
2023-12-28 09:30:00-05:00,AlgorithmicTrader,b945fa0cbc5b4126bcf63497d89e41eb,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-28 09:30:00-05:00,AlgorithmicTrader,b945fa0cbc5b4126bcf63497d89e41eb,SPY,buy,market,fill,1,gtc,0.0,1,stock,476.8800048828125,1,0.0
2023-12-29 09:30:00-05:00,AlgorithmicTrader,e48f2037165840edb492602e42ce0806,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-29 09:30:00-05:00,AlgorithmicTrader,e48f2037165840edb492602e42ce0806,SPY,buy,market,fill,1,gtc,0.0,1,stock,476.489990234375,1,0.0
