2024-03-15 20:05:40,419: asyncio: INFO: [AlgorithmicTrader] Executing the initialize lifecycle method
2024-03-15 20:05:40,491: alpaca.trading.stream: INFO: connected to: BaseURL.TRADING_STREAM_PAPER
2024-03-15 20:05:41,089: root: INFO: Current backtesting datetime 2023-06-01 08:30:00-04:00
2024-03-15 20:05:41,090: asyncio: INFO: [AlgorithmicTrader] Executing the before_market_opens lifecycle method
2024-03-15 20:05:41,091: root: INFO: Current backtesting datetime 2023-06-01 09:30:00-04:00
2024-03-15 20:05:41,091: asyncio: INFO: [AlgorithmicTrader] Executing the before_starting_trading lifecycle method
2024-03-15 20:05:41,092: asyncio: INFO: [AlgorithmicTrader] Executing the on_trading_iteration lifecycle method at 2024-03-15 20:05:41
2024-03-15 20:05:41,092: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-15 20:05:41,096: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-15 20:05:42,559: asyncio: INFO: [AlgorithmicTrader] Trading iteration ended at 2024-03-15 20:05:42
2024-03-15 20:05:42,561: asyncio: INFO: [AlgorithmicTrader] Sleeping for 43200 seconds
2024-03-15 20:05:42,562: root: INFO: Current backtesting datetime 2023-06-01 16:00:00-04:00
2024-03-15 20:05:42,562: root: INFO: Current backtesting datetime 2023-06-01 21:30:00-04:00
2024-03-15 20:05:42,562: asyncio: INFO: [AlgorithmicTrader] The market is not currently open, skipping this trading iteration
2024-03-15 20:05:42,563: root: INFO: Current backtesting datetime 2023-06-01 21:29:00-04:00
2024-03-15 20:05:42,564: root: INFO: Current backtesting datetime 2023-06-01 21:29:00-04:00
2024-03-15 20:05:42,564: asyncio: INFO: [AlgorithmicTrader] Executing the after_market_closes lifecycle method
2024-03-15 20:05:42,565: root: INFO: Current backtesting datetime 2023-06-02 08:30:00-04:00
2024-03-15 20:05:42,565: asyncio: INFO: [AlgorithmicTrader] Executing the before_market_opens lifecycle method
2024-03-15 20:05:42,566: root: INFO: Current backtesting datetime 2023-06-02 09:30:00-04:00
2024-03-15 20:05:42,566: asyncio: INFO: [AlgorithmicTrader] Executing the before_starting_trading lifecycle method
2024-03-15 20:05:42,566: asyncio: INFO: [AlgorithmicTrader] Executing the on_trading_iteration lifecycle method at 2024-03-15 20:05:42
2024-03-15 20:05:42,566: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-15 20:05:42,567: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-15 20:05:43,843: asyncio: INFO: [AlgorithmicTrader] Trading iteration ended at 2024-03-15 20:05:43
2024-03-15 20:05:43,844: asyncio: INFO: [AlgorithmicTrader] Sleeping for 43200 seconds
