time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-06-01 09:30:00-04:00,AlgorithmicTrader,f62bc715c01049f5949123bd50a3e767,TSLA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-06-01 09:30:00-04:00,AlgorithmicTrader,f62bc715c01049f5949123bd50a3e767,TSLA,buy,market,fill,1,gtc,0.0,1,stock,202.58999633789062,246,0.0
2023-06-02 09:30:00-04:00,AlgorithmicTrader,bc4ab425a19948ddba339228691c158d,TSLA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-06-02 09:30:00-04:00,AlgorithmicTrader,bc4ab425a19948ddba339228691c158d,TSLA,buy,market,fill,1,gtc,0.0,1,stock,210.14999389648438,119,0.0
2023-06-06 09:30:00-04:00,AlgorithmicTrader,a2d2327690ff49f69cb9dc474faa8579,TSLA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,AlgorithmicTrader,a2d2327690ff49f69cb9dc474faa8579,TSLA,buy,market,fill,1,gtc,0.0,1,stock,216.13999938964844,58,0.0
2023-06-07 09:30:00-04:00,AlgorithmicTrader,793e4b6bc5af42029315cb769e903838,TSLA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-06-07 09:30:00-04:00,AlgorithmicTrader,793e4b6bc5af42029315cb769e903838,TSLA,buy,market,fill,1,gtc,0.0,1,stock,228.0,27,0.0
2023-06-09 09:30:00-04:00,AlgorithmicTrader,23063090aa3f4a0e9fdca223d018dcac,TSLA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-06-09 09:30:00-04:00,AlgorithmicTrader,23063090aa3f4a0e9fdca223d018dcac,TSLA,buy,market,fill,1,gtc,0.0,1,stock,249.07000732421875,12,0.0
2023-06-13 08:30:00-04:00,AlgorithmicTrader,88d4cfbd0d3645958bef8d6c80d833b7,TSLA,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-06-13 08:30:00-04:00,AlgorithmicTrader,ca857b8c5a37424896fd3e3ccd9bf873,TSLA,sell,limit,fill,1,day,0.0,1,stock,253.50999450683594,246,0.0
2023-06-13 09:30:00-04:00,AlgorithmicTrader,415118f86b974120ad5bf2b7da9924ce,TSLA,buy,market,new,1,gtc,0.0,1,stock,,,
