time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2022-01-05 09:30:00-05:00,AlgorithmicTrader,9ee49290fba8450e8b5b69270af7bcab,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-01-05 09:30:00-05:00,AlgorithmicTrader,9ee49290fba8450e8b5b69270af7bcab,SPY,sell,market,fill,1,gtc,0.0,1,stock,477.1600036621094,104,0.0
2022-01-07 09:30:00-05:00,AlgorithmicTrader,3d7a2ca713f14e58aa2810e51e9d9032,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-01-07 09:30:00-05:00,AlgorithmicTrader,a685ae09307b4eb49c6c1dc83823be15,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-01-07 09:30:00-05:00,AlgorithmicTrader,1ba688d0327940b5a9d650ae93435c1d,SPY,buy,market,new,1,day,0.0,1,stock,,,
2022-01-07 09:30:00-05:00,AlgorithmicTrader,1431fbaa56c645bcb3ce5dce09263638,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-07 09:30:00-05:00,AlgorithmicTrader,1ba688d0327940b5a9d650ae93435c1d,SPY,buy,market,fill,1,day,0.0,1,stock,467.95001220703125,104.0,0.0
2022-01-07 09:30:00-05:00,AlgorithmicTrader,1431fbaa56c645bcb3ce5dce09263638,SPY,buy,market,fill,1,gtc,0.0,1,stock,467.95001220703125,159,0.0
2022-01-12 09:30:00-05:00,AlgorithmicTrader,a4be1763978240d18b1c1fcd627fbaa7,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-12 09:30:00-05:00,AlgorithmicTrader,a4be1763978240d18b1c1fcd627fbaa7,SPY,buy,market,fill,1,gtc,0.0,1,stock,471.5899963378906,28,0.0
2022-01-13 09:30:00-05:00,AlgorithmicTrader,b083820f31b048bd8ed0ba890be6e163,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-13 09:30:00-05:00,AlgorithmicTrader,b083820f31b048bd8ed0ba890be6e163,SPY,buy,market,fill,1,gtc,0.0,1,stock,472.19000244140625,14,0.0
2022-01-14 09:30:00-05:00,AlgorithmicTrader,78db0383384f43a1acdb1a6d58242c1c,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-14 09:30:00-05:00,AlgorithmicTrader,78db0383384f43a1acdb1a6d58242c1c,SPY,buy,market,fill,1,gtc,0.0,1,stock,461.19000244140625,7,0.0
2022-01-19 09:30:00-05:00,AlgorithmicTrader,359a5bfc8a5843f881532589f18a1d23,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-19 09:30:00-05:00,AlgorithmicTrader,359a5bfc8a5843f881532589f18a1d23,SPY,buy,market,fill,1,gtc,0.0,1,stock,458.1300048828125,3,0.0
2022-01-20 08:30:00-05:00,AlgorithmicTrader,92b9b6fad6544fe2a76323749464def4,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-20 08:30:00-05:00,AlgorithmicTrader,a8847d1451c54a699d7b5d3579f8a382,SPY,sell,stop,fill,1,day,0.0,1,stock,444.55251159667966,159,0.0
2022-01-20 08:30:00-05:00,AlgorithmicTrader,5d0222d3b00541a680147428564b6e09,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-20 08:30:00-05:00,AlgorithmicTrader,05b668ddd0d24e648c49a48e65e55dab,SPY,sell,stop,fill,1,day,0.0,1,stock,448.01049652099607,28,0.0
2022-01-20 08:30:00-05:00,AlgorithmicTrader,96ac0b2ad3124ed48207bdab53bee19c,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-20 08:30:00-05:00,AlgorithmicTrader,36c09fd205724be3bbd94eff75335185,SPY,sell,stop,fill,1,day,0.0,1,stock,448.5805023193359,14,0.0
2022-01-21 08:30:00-05:00,AlgorithmicTrader,f0803cc1e0d642058f52ac099098a484,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-21 08:30:00-05:00,AlgorithmicTrader,d7928fd2df1243268daae47129349164,SPY,sell,stop,fill,1,day,0.0,1,stock,438.1305023193359,7,0.0
2022-01-24 08:30:00-05:00,AlgorithmicTrader,4a9ffd720e3b4ede94693540de67d8b1,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-24 08:30:00-05:00,AlgorithmicTrader,4b52501e23b840a2946b98b305238abb,SPY,sell,stop,fill,1,day,0.0,1,stock,432.0299987792969,3,0.0
2022-01-25 09:30:00-05:00,AlgorithmicTrader,b00172d156564205a213b4aa9dedfa4d,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-01-25 09:30:00-05:00,AlgorithmicTrader,b00172d156564205a213b4aa9dedfa4d,SPY,sell,market,fill,1,gtc,0.0,1,stock,433.05999755859375,110,0.0
2022-01-26 09:30:00-05:00,AlgorithmicTrader,9e71e5802fe14efc927d6f5c5be2e74d,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-01-26 09:30:00-05:00,AlgorithmicTrader,9e71e5802fe14efc927d6f5c5be2e74d,SPY,sell,market,fill,1,gtc,0.0,1,stock,440.7200012207031,162,0.0
2022-01-28 09:30:00-05:00,AlgorithmicTrader,f0ab271799004459810a5b29f4a715bb,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-01-28 09:30:00-05:00,AlgorithmicTrader,05553ebed1f14db88e405ae48558a282,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-01-28 09:30:00-05:00,AlgorithmicTrader,bab480e402a948baacc80c617999f609,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-01-28 09:30:00-05:00,AlgorithmicTrader,b790629c606043bb91bd3b6798abdffe,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-01-28 09:30:00-05:00,AlgorithmicTrader,1abb1bab4f1740899b3b46590011de30,SPY,buy,market,new,1,day,0.0,1,stock,,,
2022-01-28 09:30:00-05:00,AlgorithmicTrader,e92f888b77634dd0a417f347934f6462,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-28 09:30:00-05:00,AlgorithmicTrader,1abb1bab4f1740899b3b46590011de30,SPY,buy,market,fill,1,day,0.0,1,stock,432.67999267578125,272.0,0.0
2022-01-28 09:30:00-05:00,AlgorithmicTrader,e92f888b77634dd0a417f347934f6462,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.67999267578125,248,0.0
2022-02-24 08:30:00-05:00,AlgorithmicTrader,56cd3f9906de4bb4904f69736afaa513,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-02-24 08:30:00-05:00,AlgorithmicTrader,275b3852267845449fb235ef3e609d39,SPY,sell,stop,fill,1,day,0.0,1,stock,411.0199890136719,248,0.0
