time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-09-06 09:30:00-04:00,AlgorithmicTrader,8009ea538b9c409f90c7d2fbfddf7666,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-09-06 09:30:00-04:00,AlgorithmicTrader,8009ea538b9c409f90c7d2fbfddf7666,SPY,buy,market,fill,1,gtc,0.0,1,stock,448.3999938964844,111,0.0
2023-09-12 09:30:00-04:00,AlgorithmicTrader,e48c31d4f57246b68140cd517747a3d1,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-09-12 09:30:00-04:00,AlgorithmicTrader,e48c31d4f57246b68140cd517747a3d1,SPY,buy,market,fill,1,gtc,0.0,1,stock,446.95001220703125,56,0.0
2023-09-15 09:30:00-04:00,AlgorithmicTrader,b4c3c1903e3f4c95b395b8e7988a1369,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-09-15 09:30:00-04:00,AlgorithmicTrader,b4c3c1903e3f4c95b395b8e7988a1369,SPY,buy,market,fill,1,gtc,0.0,1,stock,447.1400146484375,28,0.0
2023-09-20 09:30:00-04:00,AlgorithmicTrader,884b3b089ac4467795354b277f9e7589,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-09-20 09:30:00-04:00,AlgorithmicTrader,884b3b089ac4467795354b277f9e7589,SPY,buy,market,fill,1,gtc,0.0,1,stock,444.010009765625,14,0.0
2023-09-21 09:30:00-04:00,AlgorithmicTrader,1449eaa5cd5c4a27891ad9040f87d264,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-09-21 09:30:00-04:00,AlgorithmicTrader,695d1812dad74b9bb0ff9f0b5a40d81c,SPY,sell,stop,fill,1,day,0.0,1,stock,434.9479940795898,111,0.0
2023-09-21 09:30:00-04:00,AlgorithmicTrader,0684e9d5b7f444e48d7a3cb2f3d210de,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-09-21 09:30:00-04:00,AlgorithmicTrader,0be1f7cff7ff46a6a2c403e810b10ee1,SPY,sell,stop,fill,1,day,0.0,1,stock,433.5415118408203,56,0.0
2023-09-21 09:30:00-04:00,AlgorithmicTrader,aaefd10ab1ae44d09c5a7eccadd06c3c,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-09-21 09:30:00-04:00,AlgorithmicTrader,21b505bf45564f2aa1e31472f647838a,SPY,sell,stop,fill,1,day,0.0,1,stock,433.7258142089844,28,0.0
2023-09-22 09:30:00-04:00,AlgorithmicTrader,8180a1f4eb1f4bc9b3e572973999e2e3,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-09-22 09:30:00-04:00,AlgorithmicTrader,217f9d2fe2d44161943c4a7589f22b8d,SPY,sell,stop,fill,1,day,0.0,1,stock,430.68970947265626,14,0.0
2023-09-26 09:30:00-04:00,AlgorithmicTrader,04281c8e39dc45a09c84e5d1e0ac3976,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-09-26 09:30:00-04:00,AlgorithmicTrader,04281c8e39dc45a09c84e5d1e0ac3976,SPY,buy,market,fill,1,gtc,0.0,1,stock,429.0899963378906,113,0.0
2023-09-28 09:30:00-04:00,AlgorithmicTrader,45c742dc49944beabeeffef1f1db1b5a,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-09-28 09:30:00-04:00,AlgorithmicTrader,534fafc6ff0d44d98a6bb2c7319fc9ff,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-09-28 09:30:00-04:00,AlgorithmicTrader,4d712512e0744cea8381c2d1f5e04ce8,SPY,sell,market,new,1,day,0.0,1,stock,,,
2023-09-28 09:30:00-04:00,AlgorithmicTrader,6294ea06182e45ffb538f2f315853a75,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-09-28 09:30:00-04:00,AlgorithmicTrader,4d712512e0744cea8381c2d1f5e04ce8,SPY,sell,market,fill,1,day,0.0,1,stock,425.4800109863281,113.0,0.0
2023-09-28 09:30:00-04:00,AlgorithmicTrader,6294ea06182e45ffb538f2f315853a75,SPY,sell,market,fill,1,gtc,0.0,1,stock,425.4800109863281,57,0.0
2023-10-04 09:30:00-04:00,AlgorithmicTrader,4e675dd56ea74b85bbeeac8a7a1cc949,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
