time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-06-02 09:30:00-04:00,AlgorithmicTrader,0c053d0089224db49d7e70fecfce981f,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-06-02 09:30:00-04:00,AlgorithmicTrader,0c053d0089224db49d7e70fecfce981f,SPY,buy,market,fill,1,gtc,0.0,1,stock,424.5,117,0.0
2023-07-12 09:30:00-04:00,AlgorithmicTrader,35efec6ad0c24dd49223e8232cc11809,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-07-12 09:30:00-04:00,AlgorithmicTrader,a63ec2f428a642a0bb997470c291157a,SPY,sell,limit,fill,1,day,0.0,1,stock,446.3900146484375,117,0.0
2023-07-21 09:30:00-04:00,AlgorithmicTrader,f1c8f2e60690402e8ff8829b9c74b24c,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-07-21 09:30:00-04:00,AlgorithmicTrader,f1c8f2e60690402e8ff8829b9c74b24c,SPY,sell,market,fill,1,gtc,0.0,1,stock,453.9599914550781,113,0.0
2023-07-28 09:30:00-04:00,AlgorithmicTrader,9886e07a9310415dbb1aecfca5a5a843,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-07-28 09:30:00-04:00,AlgorithmicTrader,9886e07a9310415dbb1aecfca5a5a843,SPY,buy,market,fill,1,gtc,0.0,1,stock,455.8800048828125,168,0.0
2023-08-09 09:30:00-04:00,AlgorithmicTrader,8871774e294043cd9849671998461d15,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-08-09 09:30:00-04:00,AlgorithmicTrader,692f3e5bc0214212a29d2cf2a7d0ab44,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-08-09 09:30:00-04:00,AlgorithmicTrader,b46cb71177f84e8aa90550e7c5b6d014,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-08-09 09:30:00-04:00,AlgorithmicTrader,d9b4204bd9784684acf3733f99a5e65e,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-08-09 09:30:00-04:00,AlgorithmicTrader,598fd00db2804b8dbad55333bb16d085,SPY,sell,market,new,1,day,0.0,1,stock,,,
2023-08-09 09:30:00-04:00,AlgorithmicTrader,d2039b00047d44429f58103ca6e15aea,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-09 09:30:00-04:00,AlgorithmicTrader,598fd00db2804b8dbad55333bb16d085,SPY,sell,market,fill,1,day,0.0,1,stock,449.0299987792969,55.0,0.0
2023-08-09 09:30:00-04:00,AlgorithmicTrader,d2039b00047d44429f58103ca6e15aea,SPY,sell,market,fill,1,gtc,0.0,1,stock,449.0299987792969,86,0.0
2023-08-11 09:30:00-04:00,AlgorithmicTrader,64feb50358d74a549541bc957dd3817d,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-08-11 09:30:00-04:00,AlgorithmicTrader,64feb50358d74a549541bc957dd3817d,SPY,buy,market,fill,1,gtc,0.0,1,stock,443.9700012207031,158,0.0
2023-09-22 09:30:00-04:00,AlgorithmicTrader,c1250ead8c8140fd95f256c9748c99e0,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-09-22 09:30:00-04:00,AlgorithmicTrader,cb2ae0ff100d4d17b078dd0288fe3c2e,SPY,sell,stop,fill,1,day,0.0,1,stock,430.65090118408204,158,0.0
2023-09-26 09:30:00-04:00,AlgorithmicTrader,f0bc297805984c38bad85a00052dddae,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-09-26 09:30:00-04:00,AlgorithmicTrader,ed14a93d3d504a45b5b62d5d89faadda,SPY,buy,limit,fill,1,day,0.0,1,stock,426.57849884033203,86,0.0
2023-10-30 09:30:00-04:00,AlgorithmicTrader,ec64b311c80342a69b3ff70d9ffe8904,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-10-30 09:30:00-04:00,AlgorithmicTrader,ec64b311c80342a69b3ff70d9ffe8904,SPY,sell,market,fill,1,gtc,0.0,1,stock,413.55999755859375,123,0.0
2023-10-31 09:30:00-04:00,AlgorithmicTrader,e4f8faa96c264b218f9133e6bf00f0f5,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-10-31 09:30:00-04:00,AlgorithmicTrader,e4f8faa96c264b218f9133e6bf00f0f5,SPY,buy,market,fill,1,gtc,0.0,1,stock,416.17999267578125,183,0.0
2023-11-03 09:30:00-04:00,AlgorithmicTrader,29ab2766ec6e434da9205bdcb72008d4,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-03 09:30:00-04:00,AlgorithmicTrader,8695c50cd3884c45837c12aa1deccc23,SPY,buy,stop,fill,1,day,0.0,1,stock,434.2379974365235,123,0.0
2023-11-07 09:30:00-05:00,AlgorithmicTrader,872dbce7599a45589e1b3aa1bcac7afb,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-11-07 09:30:00-05:00,AlgorithmicTrader,f8d0384a1cc84a63a8cf6d2d1cdb19e7,SPY,sell,limit,fill,1,day,0.0,1,stock,436.98899230957034,183,0.0
