time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-01-26 09:30:00-05:00,AlgorithmicTrader,2f0872adab7b4b51af0d9acdf907259e,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-01-26 09:30:00-05:00,AlgorithmicTrader,2f0872adab7b4b51af0d9acdf907259e,SPY,sell,market,fill,1,gtc,0.0,1,stock,403.1300048828125,124.0,0.0
2023-02-08 09:30:00-05:00,AlgorithmicTrader,0f9b92cba1894d0382373062e5b1e044,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-02-08 09:30:00-05:00,AlgorithmicTrader,f85b4e2419244e9bb23db59cf4e10dcd,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-02-08 09:30:00-05:00,AlgorithmicTrader,a2f6dc9f99ad40bd8c5c01e1d95527a7,SPY,buy,market,new,1,day,0.0,1,stock,,,
2023-02-08 09:30:00-05:00,AlgorithmicTrader,bed9f55548b44e7db0bfa802d4b6512b,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-02-08 09:30:00-05:00,AlgorithmicTrader,a2f6dc9f99ad40bd8c5c01e1d95527a7,SPY,buy,market,fill,1,day,0.0,1,stock,413.1300048828125,124.0,0.0
2023-02-08 09:30:00-05:00,AlgorithmicTrader,bed9f55548b44e7db0bfa802d4b6512b,SPY,buy,market,fill,1,gtc,0.0,1,stock,413.1300048828125,182.0,0.0
2023-02-10 09:30:00-05:00,AlgorithmicTrader,bf91d57ff84049dd96dce74f0ac59d4a,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-02-10 09:30:00-05:00,AlgorithmicTrader,bf91d57ff84049dd96dce74f0ac59d4a,SPY,buy,market,fill,1,gtc,0.0,1,stock,405.8599853515625,29.0,0.0
2023-03-02 09:30:00-05:00,AlgorithmicTrader,a44d3a6d286e49f985ece11723800a62,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-03-02 09:30:00-05:00,AlgorithmicTrader,546b8dfecfb04b4fa06f271c74e63e94,SPY,sell,stop,fill,1,day,0.0,1,stock,392.47350463867184,182.0,0.0
2023-03-10 09:30:00-05:00,AlgorithmicTrader,945b99694e3649ee86d3aae6531706f2,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-03-10 09:30:00-05:00,AlgorithmicTrader,83d8141067df4d3f99dc49bdf7eba91a,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-03-10 09:30:00-05:00,AlgorithmicTrader,9df5d63608ae4a738cd93dbf38c9aaa3,SPY,sell,stop,fill,1,day,0.0,1,stock,385.5669860839844,29.0,0.0
2023-03-10 09:30:00-05:00,AlgorithmicTrader,945b99694e3649ee86d3aae6531706f2,SPY,buy,market,fill,1,gtc,0.0,1,stock,390.989990234375,106.0,0.0
2023-07-28 09:30:00-04:00,AlgorithmicTrader,d0c33a7daa3444a1a85faec751339ccf,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-07-28 09:30:00-04:00,AlgorithmicTrader,d0c33a7daa3444a1a85faec751339ccf,SPY,buy,market,fill,1,gtc,0.0,1,stock,455.8800048828125,58.0,0.0
2023-08-07 09:30:00-04:00,AlgorithmicTrader,bc7cd4d8a0f040d3b0a9cadc8da64f40,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-08-07 09:30:00-04:00,AlgorithmicTrader,bc7cd4d8a0f040d3b0a9cadc8da64f40,SPY,buy,market,fill,1,gtc,0.0,1,stock,448.0799865722656,30.0,0.0
2023-08-17 09:30:00-04:00,AlgorithmicTrader,71b014032b374f2fb235ac5e9040ca16,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-08-17 09:30:00-04:00,AlgorithmicTrader,aa295b6dd59e4b10a3b8dfeb963242fd,SPY,sell,stop,fill,1,day,0.0,1,stock,433.08600463867185,58.0,0.0
2023-09-25 08:30:00-04:00,AlgorithmicTrader,c911013e6a904959a35c840b06808110,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-09-25 08:30:00-04:00,AlgorithmicTrader,95fb5f83a2f34cb8b5a222b330bcf214,SPY,sell,stop,fill,1,day,0.0,1,stock,425.67598724365234,30.0,0.0
2023-09-27 09:30:00-04:00,AlgorithmicTrader,910e84693f7f45a98b51e7e564d5883e,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-09-27 09:30:00-04:00,AlgorithmicTrader,d7218a195e3f4cc39d2e61b551967215,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-09-27 09:30:00-04:00,AlgorithmicTrader,e943958d3edb4641babad2d02c0ebc2e,SPY,sell,market,new,1,day,0.0,1,stock,,,
2023-09-27 09:30:00-04:00,AlgorithmicTrader,10ca52b77a2e470985063097ccc7a884,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-09-27 09:30:00-04:00,AlgorithmicTrader,e943958d3edb4641babad2d02c0ebc2e,SPY,sell,market,fill,1,day,0.0,1,stock,425.4800109863281,106.0,0.0
2023-09-27 09:30:00-04:00,AlgorithmicTrader,10ca52b77a2e470985063097ccc7a884,SPY,sell,market,fill,1,gtc,0.0,1,stock,425.4800109863281,60.0,0.0
2023-11-14 09:30:00-05:00,AlgorithmicTrader,421bd33a0be54251ad503146792e3fc0,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-14 09:30:00-05:00,AlgorithmicTrader,e197feed651c43228f34e21661c9af28,SPY,buy,stop,fill,1,day,0.0,1,stock,446.75401153564457,60.0,0.0
