2024-03-15 18:18:57,159: asyncio: INFO: [AlgorithmicTrader] Executing the initialize lifecycle method
2024-03-15 18:18:57,808: root: INFO: Current backtesting datetime 2020-01-02 08:30:00-05:00
2024-03-15 18:18:57,809: asyncio: INFO: [AlgorithmicTrader] Executing the before_market_opens lifecycle method
2024-03-15 18:18:57,811: root: INFO: Current backtesting datetime 2020-01-02 09:30:00-05:00
2024-03-15 18:18:57,811: asyncio: INFO: [AlgorithmicTrader] Executing the before_starting_trading lifecycle method
2024-03-15 18:18:57,812: asyncio: INFO: [AlgorithmicTrader] Executing the on_trading_iteration lifecycle method at 2024-03-15 18:18:57
2024-03-15 18:18:57,813: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-15 18:18:57,817: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-15 18:18:59,290: asyncio: INFO: [AlgorithmicTrader] Trading iteration ended at 2024-03-15 18:18:59
2024-03-15 18:18:59,291: asyncio: INFO: [AlgorithmicTrader] Sleeping for 43200 seconds
2024-03-15 18:18:59,291: root: INFO: Current backtesting datetime 2020-01-02 16:00:00-05:00
2024-03-15 18:18:59,291: root: INFO: Current backtesting datetime 2020-01-02 21:30:00-05:00
2024-03-15 18:18:59,292: asyncio: INFO: [AlgorithmicTrader] The market is not currently open, skipping this trading iteration
2024-03-15 18:18:59,294: root: INFO: Current backtesting datetime 2020-01-02 21:29:00-05:00
2024-03-15 18:18:59,294: root: INFO: Current backtesting datetime 2020-01-02 21:29:00-05:00
2024-03-15 18:18:59,294: asyncio: INFO: [AlgorithmicTrader] Executing the after_market_closes lifecycle method
2024-03-15 18:18:59,295: root: INFO: Current backtesting datetime 2020-01-03 08:30:00-05:00
2024-03-15 18:18:59,295: asyncio: INFO: [AlgorithmicTrader] Executing the before_market_opens lifecycle method
2024-03-15 18:18:59,296: root: INFO: Current backtesting datetime 2020-01-03 09:30:00-05:00
2024-03-15 18:18:59,296: asyncio: INFO: [AlgorithmicTrader] Executing the before_starting_trading lifecycle method
2024-03-15 18:18:59,297: asyncio: INFO: [AlgorithmicTrader] Executing the on_trading_iteration lifecycle method at 2024-03-15 18:18:59
2024-03-15 18:18:59,297: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-15 18:18:59,298: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-15 18:19:00,378: asyncio: INFO: [AlgorithmicTrader] Trading iteration ended at 2024-03-15 18:19:00
2024-03-15 18:19:00,380: asyncio: INFO: [AlgorithmicTrader] Sleeping for 43200 seconds
2024-03-15 18:19:00,381: root: INFO: Current backtesting datetime 2020-01-03 16:00:00-05:00
2024-03-15 18:19:00,381: root: INFO: Current backtesting datetime 2020-01-03 21:30:00-05:00
2024-03-15 18:19:00,382: asyncio: INFO: [AlgorithmicTrader] The market is not currently open, skipping this trading iteration
2024-03-15 18:19:00,383: root: INFO: Current backtesting datetime 2020-01-03 21:29:00-05:00
2024-03-15 18:19:00,384: root: INFO: Current backtesting datetime 2020-01-03 21:29:00-05:00
2024-03-15 18:19:00,384: asyncio: INFO: [AlgorithmicTrader] Executing the after_market_closes lifecycle method
2024-03-15 18:19:00,385: root: INFO: Current backtesting datetime 2020-01-06 08:30:00-05:00
2024-03-15 18:19:00,385: asyncio: INFO: [AlgorithmicTrader] Executing the before_market_opens lifecycle method
2024-03-15 18:19:00,386: root: INFO: Current backtesting datetime 2020-01-06 09:30:00-05:00
2024-03-15 18:19:00,386: asyncio: INFO: [AlgorithmicTrader] Executing the before_starting_trading lifecycle method
2024-03-15 18:19:00,387: asyncio: INFO: [AlgorithmicTrader] Executing the on_trading_iteration lifecycle method at 2024-03-15 18:19:00
2024-03-15 18:19:00,387: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-15 18:19:00,388: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-15 18:19:01,654: asyncio: INFO: [AlgorithmicTrader] Trading iteration ended at 2024-03-15 18:19:01
2024-03-15 18:19:01,655: asyncio: INFO: [AlgorithmicTrader] Sleeping for 43200 seconds
2024-03-15 18:19:01,655: root: INFO: Current backtesting datetime 2020-01-06 16:00:00-05:00
2024-03-15 18:19:01,655: root: INFO: Current backtesting datetime 2020-01-06 21:30:00-05:00
2024-03-15 18:19:01,656: asyncio: INFO: [AlgorithmicTrader] The market is not currently open, skipping this trading iteration
2024-03-15 18:19:01,656: root: INFO: Current backtesting datetime 2020-01-06 21:29:00-05:00
2024-03-15 18:19:01,658: root: INFO: Current backtesting datetime 2020-01-06 21:29:00-05:00
2024-03-15 18:19:01,658: asyncio: INFO: [AlgorithmicTrader] Executing the after_market_closes lifecycle method
2024-03-15 18:19:01,658: root: INFO: Current backtesting datetime 2020-01-07 08:30:00-05:00
2024-03-15 18:19:01,658: asyncio: INFO: [AlgorithmicTrader] Executing the before_market_opens lifecycle method
2024-03-15 18:19:01,659: root: INFO: Current backtesting datetime 2020-01-07 09:30:00-05:00
2024-03-15 18:19:01,659: asyncio: INFO: [AlgorithmicTrader] Executing the before_starting_trading lifecycle method
2024-03-15 18:19:01,660: asyncio: INFO: [AlgorithmicTrader] Executing the on_trading_iteration lifecycle method at 2024-03-15 18:19:01
2024-03-15 18:19:01,660: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-15 18:19:01,660: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-15 18:19:02,857: asyncio: INFO: [AlgorithmicTrader] Trading iteration ended at 2024-03-15 18:19:02
2024-03-15 18:19:02,858: asyncio: INFO: [AlgorithmicTrader] Sleeping for 43200 seconds
2024-03-15 18:19:02,858: root: INFO: Current backtesting datetime 2020-01-07 16:00:00-05:00
2024-03-15 18:19:02,858: root: INFO: Current backtesting datetime 2020-01-07 21:30:00-05:00
2024-03-15 18:19:02,858: asyncio: INFO: [AlgorithmicTrader] The market is not currently open, skipping this trading iteration
2024-03-15 18:19:02,860: root: INFO: Current backtesting datetime 2020-01-07 21:29:00-05:00
2024-03-15 18:19:02,861: root: INFO: Current backtesting datetime 2020-01-07 21:29:00-05:00
2024-03-15 18:19:02,861: asyncio: INFO: [AlgorithmicTrader] Executing the after_market_closes lifecycle method
2024-03-15 18:19:02,862: root: INFO: Current backtesting datetime 2020-01-08 08:30:00-05:00
