datetime,portfolio_value,cash,return
2023-01-03 09:30:00-05:00,100000.0,100000.0,
2023-01-03 21:30:00-05:00,100000.0,100000.0,0.0
2023-01-04 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-04 21:30:00-05:00,100000.0,100000.0,0.0
2023-01-05 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-05 21:30:00-05:00,100000.0,100000.0,0.0
2023-01-06 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-06 21:30:00-05:00,100000.0,100000.0,0.0
2023-01-09 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-09 21:30:00-05:00,100000.0,100000.0,0.0
2023-01-10 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-10 21:30:00-05:00,100000.0,100000.0,0.0
2023-01-11 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-11 21:30:00-05:00,100000.0,100000.0,0.0
2023-01-12 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-12 21:30:00-05:00,100000.0,100000.0,0.0
2023-01-13 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-13 21:30:00-05:00,100000.0,100000.0,0.0
2023-01-17 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-17 21:30:00-05:00,100000.0,100000.0,0.0
2023-01-18 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-18 21:30:00-05:00,100000.0,100000.0,0.0
2023-01-19 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-19 21:30:00-05:00,100000.0,100000.0,0.0
2023-01-20 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-20 21:30:00-05:00,100000.0,100000.0,0.0
2023-01-23 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-23 21:30:00-05:00,100000.0,100000.0,0.0
2023-01-24 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-24 21:30:00-05:00,100000.0,100000.0,0.0
2023-01-25 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-25 21:30:00-05:00,100000.0,100000.0,0.0
2023-01-26 09:30:00-05:00,100000.0,100000.0,0.0
2023-01-26 21:30:00-05:00,100000.0,149988.12060546875,0.0
2023-01-27 09:30:00-05:00,99934.28015136719,149988.12060546875,-0.0006571984863281699
2023-01-27 21:30:00-05:00,99934.28015136719,149988.12060546875,0.0
2023-01-30 09:30:00-05:00,100040.92211914062,149988.12060546875,0.0010671209880324106
2023-01-30 21:30:00-05:00,100040.92211914062,149988.12060546875,0.0
2023-01-31 09:30:00-05:00,100248.0,149988.12060546875,0.0020699317486574387
2023-01-31 21:30:00-05:00,100248.0,149988.12060546875,0.0
2023-02-01 09:30:00-05:00,99742.08166503906,149988.12060546875,-0.005046667613926803
2023-02-01 21:30:00-05:00,99742.08166503906,149988.12060546875,0.0
2023-02-02 09:30:00-05:00,98500.35638183594,98500.35638183594,-0.01244936201926461
2023-02-02 21:30:00-05:00,98500.35638183594,98500.35638183594,0.0
2023-02-03 09:30:00-05:00,98500.35638183594,98500.35638183594,0.0
2023-02-03 21:30:00-05:00,98500.35638183594,98500.35638183594,0.0
2023-02-06 09:30:00-05:00,98500.35638183594,98500.35638183594,0.0
2023-02-06 21:30:00-05:00,98500.35638183594,98500.35638183594,0.0
2023-02-07 09:30:00-05:00,98500.35638183594,98500.35638183594,0.0
2023-02-07 21:30:00-05:00,98500.35638183594,147564.75579589844,0.0
2023-02-08 09:30:00-05:00,97989.15520996094,147564.75579589844,-0.005189840835634452
2023-02-08 21:30:00-05:00,97989.15520996094,24452.014340820315,0.0
2023-02-09 09:30:00-05:00,98216.99499267578,24452.014340820315,0.002325153046035089
2023-02-09 21:30:00-05:00,98216.99499267578,24452.014340820315,0.0
2023-02-10 09:30:00-05:00,96695.09173339844,24452.014340820315,-0.015495314832130958
2023-02-10 21:30:00-05:00,96695.09173339844,12276.21478027344,0.0
2023-02-13 09:30:00-05:00,97289.97503417969,12276.21478027344,0.006152156124133112
2023-02-13 21:30:00-05:00,97289.97503417969,12276.21478027344,0.0
2023-02-14 09:30:00-05:00,97814.13274902344,12276.21478027344,0.005387581964735766
2023-02-14 21:30:00-05:00,97814.13274902344,12276.21478027344,0.0
2023-02-15 09:30:00-05:00,97629.01604980469,12276.21478027344,-0.0018925353015574187
2023-02-15 21:30:00-05:00,97629.01604980469,12276.21478027344,0.0
2023-02-16 09:30:00-05:00,97304.53655761719,12276.21478027344,-0.003323596870237533
2023-02-16 21:30:00-05:00,97304.53655761719,12276.21478027344,0.0
2023-02-17 09:30:00-05:00,96736.69427246094,12276.21478027344,-0.005835722621421735
2023-02-17 21:30:00-05:00,96736.69427246094,12276.21478027344,0.0
2023-02-21 09:30:00-05:00,95699.04135009766,83607.24142333984,-0.010726569996703739
2023-02-21 21:30:00-05:00,95699.04135009766,83607.24142333984,0.0
2023-02-22 09:30:00-05:00,95592.84109375,83607.24142333984,-0.0011097316634463006
2023-02-22 21:30:00-05:00,95592.84109375,83607.24142333984,0.0
2023-02-23 09:30:00-05:00,95654.04135009766,83607.24142333984,0.0006402179875335534
2023-02-23 21:30:00-05:00,95654.04135009766,83607.24142333984,0.0
2023-02-24 09:30:00-05:00,95417.76699707031,95417.76699707031,-0.0024700927393394023
2023-02-24 21:30:00-05:00,95417.76699707031,95417.76699707031,0.0
2023-02-27 09:30:00-05:00,95417.76699707031,95417.76699707031,0.0
2023-02-27 21:30:00-05:00,95417.76699707031,95417.76699707031,0.0
2023-02-28 09:30:00-05:00,95417.76699707031,95417.76699707031,0.0
2023-02-28 21:30:00-05:00,95417.76699707031,95417.76699707031,0.0
2023-03-01 09:30:00-05:00,95417.76699707031,95417.76699707031,0.0
2023-03-01 21:30:00-05:00,95417.76699707031,95417.76699707031,0.0
2023-03-02 09:30:00-05:00,95417.76699707031,95417.76699707031,0.0
2023-03-02 21:30:00-05:00,95417.76699707031,95417.76699707031,0.0
2023-03-03 09:30:00-05:00,95417.76699707031,95417.76699707031,0.0
2023-03-03 21:30:00-05:00,95417.76699707031,95417.76699707031,0.0
2023-03-06 09:30:00-05:00,95417.76699707031,95417.76699707031,0.0
2023-03-06 21:30:00-05:00,95417.76699707031,95417.76699707031,0.0
2023-03-07 09:30:00-05:00,95417.76699707031,95417.76699707031,0.0
2023-03-07 21:30:00-05:00,95417.76699707031,95417.76699707031,0.0
2023-03-08 09:30:00-05:00,95417.76699707031,95417.76699707031,0.0
2023-03-08 21:30:00-05:00,95417.76699707031,95417.76699707031,0.0
2023-03-09 09:30:00-05:00,95417.76699707031,95417.76699707031,0.0
2023-03-09 21:30:00-05:00,95417.76699707031,95417.76699707031,0.0
2023-03-10 09:30:00-05:00,95417.76699707031,95417.76699707031,0.0
2023-03-10 21:30:00-05:00,95417.76699707031,47716.988188476564,0.0
2023-03-13 09:30:00-04:00,95357.98818847656,47716.988188476564,-0.0006264955728380039
2023-03-13 21:30:00-04:00,95357.98818847656,47716.988188476564,0.0
2023-03-14 09:30:00-04:00,94795.56997558594,47716.988188476564,-0.0058979664270915055
2023-03-14 21:30:00-04:00,94795.56997558594,47716.988188476564,0.0
2023-03-15 09:30:00-04:00,94909.02908203125,47716.988188476564,0.0011968819479066806
2023-03-15 21:30:00-04:00,94909.02908203125,47716.988188476564,0.0
2023-03-16 09:30:00-04:00,95689.82833740234,47716.988188476564,0.008226817436897793
2023-03-16 21:30:00-04:00,95689.82833740234,47716.988188476564,0.0
2023-03-17 09:30:00-04:00,95873.56033740235,47900.72018847657,0.0019200786874877807
2023-03-17 21:30:00-04:00,95873.56033740235,47900.72018847657,0.0
2023-03-20 09:30:00-04:00,96363.99899707032,47900.72018847657,0.005115473525151293
2023-03-20 21:30:00-04:00,96363.99899707032,47900.72018847657,0.0
2023-03-21 09:30:00-04:00,96545.7815288086,47900.72018847657,0.001886415400255581
2023-03-21 21:30:00-04:00,96545.7815288086,47900.72018847657,0.0
2023-03-22 09:30:00-04:00,96101.69974169922,47900.72018847657,-0.004599701613859364
2023-03-22 21:30:00-04:00,96101.69974169922,47900.72018847657,0.0
2023-03-23 09:30:00-04:00,95705.19974169922,47900.72018847657,-0.004125837535295496
2023-03-23 21:30:00-04:00,95705.19974169922,47900.72018847657,0.0
2023-03-24 09:30:00-04:00,95705.19974169922,47900.72018847657,0.0
2023-03-24 21:30:00-04:00,95705.19974169922,47900.72018847657,0.0
2023-03-27 09:30:00-04:00,96184.65884814454,47900.72018847657,0.005009749812333375
2023-03-27 21:30:00-04:00,96184.65884814454,47900.72018847657,0.0
2023-03-28 09:30:00-04:00,96692.17929492188,47900.72018847657,0.005276521774419507
2023-03-28 21:30:00-04:00,96692.17929492188,47900.72018847657,0.0
2023-03-29 09:30:00-04:00,97199.69974169922,47900.72018847657,0.005248826228534398
2023-03-29 21:30:00-04:00,97199.69974169922,47900.72018847657,0.0
2023-03-30 09:30:00-04:00,97269.24063525391,47900.72018847657,0.0007154435017751037
2023-03-30 21:30:00-04:00,97269.24063525391,47900.72018847657,0.0
2023-03-31 09:30:00-04:00,97269.24063525391,47900.72018847657,0.0
2023-03-31 21:30:00-04:00,97269.24063525391,47900.72018847657,0.0
2023-04-03 09:30:00-04:00,98118.35959277344,47900.72018847657,0.008729573213217545
2023-04-03 21:30:00-04:00,98118.35959277344,47900.72018847657,0.0
2023-04-04 09:30:00-04:00,97665.74063525391,47900.72018847657,-0.00461298944864208
2023-04-04 21:30:00-04:00,97665.74063525391,47900.72018847657,0.0
2023-04-05 09:30:00-04:00,97526.65884814454,47900.72018847657,-0.0014240591040904915
2023-04-05 21:30:00-04:00,97526.65884814454,24308.0608256836,0.0
2023-04-06 09:30:00-04:00,97526.65884814454,24308.0608256836,0.0
2023-04-06 21:30:00-04:00,97526.65884814454,24308.0608256836,0.0
2023-04-10 09:30:00-04:00,98154.8625834961,24308.0608256836,0.006441354013057232
2023-04-10 21:30:00-04:00,98154.8625834961,12410.520542480474,0.0
2023-04-11 09:30:00-04:00,98491.34952197266,12410.520542480474,0.0034281229642629807
2023-04-11 21:30:00-04:00,98491.34952197266,12410.520542480474,0.0
2023-04-12 09:30:00-04:00,97929.13901171875,12410.520542480474,-0.005708222224414583
2023-04-12 21:30:00-04:00,97929.13901171875,12410.520542480474,0.0
2023-04-13 09:30:00-04:00,98687.81003222657,12410.520542480474,0.007747142762247972
2023-04-13 21:30:00-04:00,98687.81003222657,12410.520542480474,0.0
2023-04-14 09:30:00-04:00,98687.81003222657,12410.520542480474,0.0
2023-04-14 21:30:00-04:00,98687.81003222657,12410.520542480474,0.0
2023-04-17 09:30:00-04:00,99266.73773608399,12410.520542480474,0.00586625342753444
2023-04-17 21:30:00-04:00,99266.73773608399,12410.520542480474,0.0
2023-04-18 09:30:00-04:00,98564.50079760743,12410.520542480474,-0.007074242132783404
2023-04-18 21:30:00-04:00,98564.50079760743,12410.520542480474,0.0
2023-04-19 09:30:00-04:00,98353.4087565918,12410.520542480474,-0.002141663979499886
2023-04-19 21:30:00-04:00,98353.4087565918,12410.520542480474,0.0
2023-04-20 09:30:00-04:00,98558.23105273438,12410.520542480474,0.00208251344546162
2023-04-20 21:30:00-04:00,98558.23105273438,12410.520542480474,0.0
2023-04-21 09:30:00-04:00,98558.23105273438,12410.520542480474,0.0
2023-04-21 21:30:00-04:00,98558.23105273438,12410.520542480474,0.0
2023-04-24 09:30:00-04:00,98221.73773608399,12410.520542480474,-0.0034141574281132403
2023-04-24 21:30:00-04:00,98221.73773608399,12410.520542480474,0.0
2023-04-25 09:30:00-04:00,97415.00079760743,12410.520542480474,-0.00821342563337879
2023-04-25 21:30:00-04:00,97415.00079760743,12410.520542480474,0.0
2023-04-26 09:30:00-04:00,97473.52054248047,12410.520542480474,0.0006007262166392024
2023-04-26 21:30:00-04:00,97473.52054248047,12410.520542480474,0.0
2023-04-27 09:30:00-04:00,98411.92850146485,12410.520542480474,0.009627311640758807
