time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-06-01 09:30:00-04:00,AlgorithmicTrader,d135571329a64f9c93a78b5fa614b869,TSLA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-06-01 09:30:00-04:00,AlgorithmicTrader,d135571329a64f9c93a78b5fa614b869,TSLA,buy,market,fill,1,gtc,0.0,1,stock,202.58999633789062,246,0.0
2023-06-02 09:30:00-04:00,AlgorithmicTrader,d3a100df26914abd9ea51e4a0f54af16,TSLA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-06-02 09:30:00-04:00,AlgorithmicTrader,d3a100df26914abd9ea51e4a0f54af16,TSLA,buy,market,fill,1,gtc,0.0,1,stock,210.14999389648438,119,0.0
2023-06-06 09:30:00-04:00,AlgorithmicTrader,868354b5a3594362abc727036952dcc1,TSLA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,AlgorithmicTrader,868354b5a3594362abc727036952dcc1,TSLA,buy,market,fill,1,gtc,0.0,1,stock,216.13999938964844,58,0.0
2023-06-07 09:30:00-04:00,AlgorithmicTrader,d9d999f8447841edb1f462904c95a651,TSLA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-06-07 09:30:00-04:00,AlgorithmicTrader,d9d999f8447841edb1f462904c95a651,TSLA,buy,market,fill,1,gtc,0.0,1,stock,228.0,27,0.0
2023-06-09 09:30:00-04:00,AlgorithmicTrader,f6393075e92e4ac3b612f82ef396a1b6,TSLA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-06-09 09:30:00-04:00,AlgorithmicTrader,f6393075e92e4ac3b612f82ef396a1b6,TSLA,buy,market,fill,1,gtc,0.0,1,stock,249.07000732421875,12,0.0
2023-06-13 08:30:00-04:00,AlgorithmicTrader,5d48e7af72ad478fa576e5fc2ab2fbc9,TSLA,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-06-13 08:30:00-04:00,AlgorithmicTrader,ec998aa32d6044279f919ca9b27dcb05,TSLA,sell,limit,fill,1,day,0.0,1,stock,253.50999450683594,246,0.0
2023-06-13 09:30:00-04:00,AlgorithmicTrader,cece861b37c141e2ad8f2e0cf20849df,TSLA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-06-13 09:30:00-04:00,AlgorithmicTrader,cece861b37c141e2ad8f2e0cf20849df,TSLA,buy,market,fill,1,gtc,0.0,1,stock,253.50999450683594,129,0.0
2023-06-14 09:30:00-04:00,AlgorithmicTrader,8617761b7e0048f8a4fc462e50c65768,TSLA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-06-14 09:30:00-04:00,AlgorithmicTrader,8617761b7e0048f8a4fc462e50c65768,TSLA,buy,market,fill,1,gtc,0.0,1,stock,260.1700134277344,63,0.0
2023-06-14 21:30:00-04:00,AlgorithmicTrader,229014cf78664179b67433e8d18c34af,TSLA,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-06-14 21:30:00-04:00,AlgorithmicTrader,c0664fb9da744547b24d6278d2ebfc5c,TSLA,sell,stop,fill,1,day,0.0,1,stock,252.36491302490234,63,0.0
2023-06-15 09:30:00-04:00,AlgorithmicTrader,c5a07ec247304460b3adb38afbb7ebaa,TSLA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-06-15 09:30:00-04:00,AlgorithmicTrader,c5a07ec247304460b3adb38afbb7ebaa,TSLA,buy,market,fill,1,gtc,0.0,1,stock,248.39999389648438,65,0.0
2023-06-16 08:30:00-04:00,AlgorithmicTrader,c1a75420773846d8897f1132411e6061,TSLA,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-06-16 08:30:00-04:00,AlgorithmicTrader,221768a5c5aa4e188bfb85f106da756f,TSLA,sell,limit,fill,1,day,0.0,1,stock,262.68749237060547,119,0.0
2023-06-16 09:30:00-04:00,AlgorithmicTrader,54e2cff538eb412ba27a39c43d0da22b,TSLA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-06-16 09:30:00-04:00,AlgorithmicTrader,54e2cff538eb412ba27a39c43d0da22b,TSLA,buy,market,fill,1,gtc,0.0,1,stock,258.9200134277344,92,0.0
2023-06-20 08:30:00-04:00,AlgorithmicTrader,1a113d57a9b143debf7f28abc569f159,TSLA,sell,stop,canceled,1,day,0.0,1,stock,,,
